3b75	歯	26・134・136
3b76	事	56・236・246
3b77	似	56・236・123
3b78	侍	56・236・15
3b79	児	56・236・1236
3b7a	字	56・236・14
3b7b	寺	56・236・12345
3b7c	慈	56・236・146
3b7d	持	56・236・23456
3b7e	時	56・236・2345
3c21	次	56・236・1345
3c22	滋	56・236・156
3c23	治	56・236・24
3c24	爾	56・236・123456
3c25	璽	235・56・236・24
3c26	痔	56・236・34
3c27	磁	56・236・12
3c28	示	56・236・1256
3c29	而	235・56・236・1256
3c2a	耳	56・236・12356
3c2b	自	56・236・16
3c2c	蒔	56・236・12456
3c2d	辞	56・236・13
3c2e	汐	256・12456・156
3c2f	鹿	256・245・1256
3c30	式	256・1256・3
3c31	識	256・1256・13
3c32	鴫	456・5・125
3c33	竺	256・236・12
3c34	軸	256・236・346
3c35	宍	256・123・14
3c36	雫	56・4・1
3c37	七	5・3456・1245
3c38	叱	26・1256・245
3c39	執	26・1256・2345
3c3a	失	26・1256・13
3c3b	嫉	26・1256・24
3c3c	室	26・1256・14
3c3d	悉	26・1256・246
3c3e	湿	26・1256・1256
3c3f	漆	26・1256・145
3c40	疾	26・1256・34
3c41	質	26・1256・1245
3c42	実	26・236・12356
3c43	蔀	56・45・12456
3c44	篠	46・134・135
3c45	偲	6・34・123
3c46	柴	6・34・126
3c47	芝	6・34・1256
3c48	屡	256・145・1234
3c49	蕊	46・256・146
3c4a	縞	26・234・12
3c4b	舎	6・156・245
3c4c	写	6・156・14
3c4d	射	6・156・12
3c4e	捨	6・156・1456
3c4f	赦	6・156・1
3c50	斜	6・156・13
3c51	煮	6・156・123
3c52	社	6・156・1256
3c53	紗	6・156・2345
3c54	者	6・156・23456
3c55	謝	6・156・246
3c56	車	6・156・146
3c57	遮	6・156・156
3c58	蛇	6・26・12346
3c59	邪	6・26・134
3c5a	借	6・1256・16
3c5b	勺	6・1256・1345
3c5c	尺	6・1256・1234
3c5d	杓	6・1256・126
3c5e	灼	6・1256・1236
3c5f	爵	6・1256・12
3c60	酌	6・1256・146
3c61	釈	6・1256・234
3c62	錫	235・6・1256・16
3c63	若	256・26・16
3c64	寂	256・26・156
3c65	弱	256・26・345
3c66	惹	256・26・246
3c67	主	6・1456・134
3c68	取	6・1456・2345
3c69	守	6・1456・1356
3c6a	手	6・1456・12345
3c6b	朱	6・1456・126
3c6c	殊	6・1456・246
3c6d	狩	6・1456・1246
3c6e	珠	6・1456・14
3c6f	種	6・1456・135
3c70	腫	6・1456・145
3c71	趣	6・1456・24
3c72	酒	6・1456・156
3c73	首	6・1456・146
3c74	儒	6・256・123
3c75	受	6・256・14
3c76	呪	6・256・245
3c77	寿	6・256・246
3c78	授	6・256・156
3c79	樹	6・256・126
3c7a	綬	6・256・12
3c7b	需	6・256・1
3c7c	囚	26・346・123
3c7d	収	6・346・24
3c7e	周	6・346・1356
3d21	宗	6・346・14
3d22	就	6・346・1345
3d23	州	6・346・1456
3d24	修	6・346・123
3d25	愁	26・346・14
3d26	拾	6・346・245
3d27	洲	6・346・156
3d28	秀	6・346・1236
3d29	秋	26・346・1
3d2a	終	26・346・24
3d2b	繍	6・346・12
3d2c	習	6・346・13
3d2d	臭	6・346・146
3d2e	舟	6・346・1346
3d2f	蒐	26・346・146
3d30	衆	6・346・1235
3d31	襲	6・346・2456
3d32	讐	26・346・13
3d33	蹴	6・346・3
3d34	輯	6・346・346
3d35	週	6・346・136
3d36	酋	26・346・2345
3d37	酬	6・346・2345
3d38	集	6・346・1
3d39	醜	6・346・12356
3d3a	什	456・346・123
3d3b	住	456・346・1456
3d3c	充	456・346・1236
3d3d	十	5・3456・356
3d3e	従	456・346・1256
3d3f	戎	456・346・2346
3d40	柔	456・346・34
3d41	汁	456・346・145
3d42	渋	456・346・156
3d43	獣	456・346・1246
3d44	縦	456・346・135
3d45	重	456・346・24
3d46	銃	456・346・16
3d47	叔	256・1456・1356
3d48	夙	256・1456・346
3d49	宿	256・1456・34
3d4a	淑	256・1456・156
3d4b	祝	256・1456・12
3d4c	縮	256・1456・1235
3d4d	粛	256・1456・1346
3d4e	塾	256・256・1235
3d4f	熟	256・256・14
3d50	出	26・1456・1
3d51	術	26・256・12
3d52	述	26・256・234
3d53	俊	456・1456・123
3d54	峻	456・1456・34
3d55	春	456・1456・136
3d56	瞬	456・1456・1356
3d57	竣	456・1456・135
3d58	舜	456・1456・1456
3d59	駿	456・1456・14
3d5a	准	456・256・123
3d5b	循	456・256・234
3d5c	旬	456・256・1236
3d5d	楯	456・256・126
3d5e	殉	456・256・345
3d5f	淳	456・256・1456
3d60	準	456・256・156
3d61	潤	456・256・14
3d62	盾	456・256・135
3d63	純	456・256・12
3d64	巡	456・256・123456
3d65	遵	456・256・136
3d66	醇	456・256・2345
3d67	順	456・256・15
3d68	処	6・2456・3
3d69	初	6・2456・136
3d6a	所	6・2456・2345
3d6b	暑	6・2456・1
3d6c	曙	6・2456・1236
3d6d	渚	6・2456・156
3d6e	庶	6・2456・1234
3d6f	緒	6・2456・12
3d70	署	6・2456・345
3d71	書	6・2456・16
3d72	薯	6・2456・146
3d73	藷	6・2456・12456
3d74	諸	6・2456・13
3d75	助	6・356・135
3d76	叙	6・356・1356
3d77	女	6・356・24
3d78	序	6・356・1234
3d79	徐	6・356・123
3d7a	恕	6・356・246
3d7b	鋤	6・356・16
3d7c	除	6・356・234
3d7d	傷	46・134・126
3d7e	償	46・1256・1345
3e21	勝	46・1256・16
3e22	匠	46・1256・136
3e23	升	46・34・1356
3e24	召	46・1256・123456
3e25	哨	46・1256・245
3e26	商	46・1256・1
3e27	唱	46・1256・2345
3e28	嘗	46・134・245
3e29	奨	46・134・15
3e2a	妾	46・1256・24
3e2b	娼	46・134・24
3e2c	宵	46・1256・345
3e2d	将	46・1256・15
3e2e	小	46・1256・1235
3e2f	少	46・1256・1456
3e30	尚	46・134・1235
3e31	庄	46・134・1234
3e32	床	46・1256・1234
3e33	廠	46・34・1234
3e34	彰	46・34・156
3e35	承	46・1256・14
3e36	抄	46・1256・124
3e37	招	46・134・1356
3e38	掌	46・134・124
3e39	捷	46・34・124
3e3a	昇	46・1256・234
3e3b	昌	46・34・1236
3e3c	昭	46・1256・1236
3e3d	晶	46・134・1236
3e3e	松	46・1256・1356
3e3f	梢	46・34・126
3e40	樟	46・1256・23456
3e41	樵	46・134・23456
3e42	沼	46・1256・134
3e43	消	46・1256・126
3e44	渉	46・1256・156
3e45	湘	46・134・1456
3e46	焼	46・1256・34
3e47	焦	46・134・3
3e48	照	46・1256・12345
3e49	症	46・134・34
3e4a	省	46・1256・13
3e4b	硝	46・34・12
3e4c	礁	46・134・1256
3e4d	祥	46・1256・1256
3e4e	称	46・134・234
3e4f	章	46・1256・135
3e50	笑	46・1256・3
3e51	粧	46・1256・246
3e52	紹	46・134・12
3e53	肖	46・1256・145
3e54	菖	46・134・146
3e55	蒋	46・34・146
3e56	蕉	46・1256・12456
3e57	衝	46・34・234
3e58	裳	46・1256・2456
3e59	訟	46・34・13
3e5a	証	46・134・13
3e5b	詔	46・134・246
3e5c	詳	46・1256・146
3e5d	象	46・1256・12
3e5e	賞	46・1256・1245
3e5f	醤	46・134・2345
3e60	鉦	46・34・16
3e61	鍾	235・46・1256・16
3e62	鐘	46・134・16
3e63	障	46・134・134
3e64	鞘	46・34・3
3e65	上	46・236・14
3e66	丈	46・236・135
3e67	丞	46・236・1
3e68	乗	46・236・234
3e69	冗	46・236・3
3e6a	剰	456・345・125
3e6b	城	46・236・1256
3e6c	場	46・236・1235
3e6d	壌	456・345・1235
3e6e	嬢	46・236・24
3e6f	常	46・236・1345
3e70	情	46・236・125
3e71	擾	46・236・124
3e72	条	46・236・126
3e73	杖	456・345・126
3e74	浄	46・236・156
3e75	状	46・236・15
3e76	畳	456・345・135
3e77	穣	456・345・234
3e78	蒸	456・345・13456
3e79	譲	46・236・346
3e7a	醸	456・345・16
3e7b	錠	46・236・16
3e7c	嘱	6・12456・245
3e7d	埴	6・12456・1235
3e7e	飾	6・12456・16
3f21	拭	6・12456・124
3f22	植	6・12456・14
3f23	殖	6・12456・1346
3f24	燭	6・12456・1236
3f25	織	6・12456・24
3f26	職	6・12456・13
3f27	色	6・12456・12
3f28	触	6・12456・156
3f29	食	6・12456・135
3f2a	蝕	6・12456・13456
3f2b	辱	6・2356・136
3f2c	尻	26・234・1256
3f2d	伸	456・1256・234
3f2e	信	456・1256・123
3f2f	侵	456・134・24
3f30	唇	456・1256・146
3f31	娠	456・34・24
3f32	寝	456・1256・1234
3f33	審	456・1256・14
3f34	心	456・1256・246
3f35	慎	456・134・1345
3f36	振	456・134・1346
3f37	新	456・1256・1
3f38	晋	456・134・1236
3f39	森	456・1256・23456
3f3a	榛	456・134・126
3f3b	浸	456・1256・1236
3f3c	深	456・1256・1346
3f3d	申	456・134・23456
3f3e	疹	456・1256・34
3f3f	真	456・1256・1356
3f40	神	456・1256・16
3f41	秦	456・134・234
3f42	紳	456・1256・12
3f43	臣	456・134・1
3f44	芯	456・134・146
3f45	薪	456・134・135
3f46	親	456・1256・24
3f47	診	456・134・12356
3f48	身	456・1256・12356
3f49	辛	456・134・16
3f4a	進	456・1256・1456
3f4b	針	456・1256・136
3f4c	震	456・34・1346
3f4d	人	456・236・1236
3f4e	仁	456・236・123
3f4f	刃	456・236・136
3f50	塵	456・236・1235
3f51	壬	456・236・15
3f52	尋	456・236・135
3f53	甚	456・236・13
3f54	尽	456・236・1345
3f55	腎	456・236・145
3f56	訊	456・236・246
3f57	迅	456・236・14
3f58	陣	456・236・134
3f59	靭	456・236・3
3f5a	笥	26・145・135
3f5b	諏	26・145・13
3f5c	須	26・145・15
3f5d	酢	256・156・1456
3f5e	図	56・256・123
3f5f	厨	56・256・1234
3f60	逗	56・256・136
3f61	吹	56・1456・1346
3f62	垂	56・1456・135
3f63	帥	56・1456・136
3f64	推	56・1456・24
3f65	水	56・1456・12356
3f66	炊	56・1456・1236
3f67	睡	56・1456・13
3f68	粋	56・1456・246
3f69	翠	56・1456・1234
3f6a	衰	56・1456・245
3f6b	遂	56・1456・2345
3f6c	酔	56・1456・345
3f6d	錐	56・1456・16
3f6e	錘	56・1456・1345
3f6f	随	46・256・134
3f70	瑞	46・256・24
3f71	髄	46・256・2346
3f72	崇	46・1456・34
3f73	嵩	46・1456・1356
3f74	数	46・1456・16
3f75	枢	46・1456・126
3f76	趨	46・1456・136
3f77	雛	46・1456・13
3f78	据	6・246・1456
3f79	杉	456・156・1456
3f7a	椙	46・34・23456
3f7b	菅	6・16・146
3f7c	頗	6・13・15
3f7d	雀	256・26・13
3f7e	裾	6・246・2456
4021	澄	46・1235・1456
4022	摺	46・134・12345
4023	寸	456・145・3
4024	世	46・12456・345
4025	瀬	46・15・12456
4026	畝	56・2346・1245
4027	是	56・5・1236
4028	凄	46・12456・1456
4029	制	56・12456・125
402a	勢	46・12456・24
402b	姓	56・12456・24
402c	征	56・12456・234
402d	性	46・12456・125
402e	成	46・12456・13
402f	政	46・12456・234
4030	整	46・12456・2345
4031	星	46・12456・2346
4032	晴	46・12456・136
4033	棲	56・12456・126
4034	栖	46・12456・23456
4035	正	46・12456・135
4036	清	46・12456・126
4037	牲	56・12456・1
4038	生	46・12456・12
4039	盛	46・12456・156
403a	精	56・12456・246
403b	聖	46・12456・12356
403c	声	46・12456・246
403d	製	46・12456・2456
403e	西	46・12456・123
403f	誠	46・12456・1356
4040	誓	46・12456・1235
4041	請	56・12456・13
4042	逝	46・12456・346
4043	醒	56・12456・2345
4044	青	46・12456・1
4045	静	46・12456・1256
4046	斉	46・12456・34
4047	税	46・2356・234
4048	脆	46・2356・145
4049	隻	256・12456・13
404a	席	256・12456・136
404b	惜	256・12456・24
404c	戚	256・12456・2346
404d	斥	256・12456・234
404e	昔	256・12456・13456
404f	析	256・12456・126
4050	石	256・12456・12
4051	積	256・12456・1345
4052	籍	256・12456・135
4053	績	256・12456・2345
4054	脊	256・12456・145
4055	責	256・12456・12456
4056	赤	256・12456・1
4057	跡	256・12456・3
4058	蹟	235・256・12456・3
4059	碩	256・12456・15
405a	切	26・12456・126
405b	拙	26・12456・124
405c	接	26・12456・1345
405d	摂	26・12456・12345
405e	折	26・12456・24
405f	設	26・12456・23456
4060	窃	26・12456・1
4061	節	26・12456・1346
4062	説	26・12456・2345
4063	雪	26・12456・346
4064	絶	26・5・135
4065	舌	26・5・1256
4066	蝉	456・2356・13456
4067	仙	456・1345・123
4068	先	456・12456・156
4069	千	456・12456・1235
406a	占	456・12456・2345
406b	宣	456・12456・14
406c	専	456・12456・23456
406d	尖	456・1345・1235
406e	川	456・12456・16
406f	戦	456・12456・135
4070	扇	456・12456・24
4071	撰	456・1345・124
4072	栓	456・12456・126
4073	栴	456・1345・126
4074	泉	456・12456・12356
4075	浅	456・12456・1
4076	洗	456・12456・15
4077	染	456・12456・2456
4078	潜	456・12456・1236
4079	煎	456・1345・3
407a	煽	235・456・12456・1236
407b	旋	456・12456・2346
407c	穿	456・12456・13
407d	箭	456・1345・135
407e	線	456・12456・12
4121	繊	456・1345・12
4122	羨	456・1345・1236
4123	腺	456・12456・145
4124	舛	456・12456・1356
4125	船	456・12456・1346
4126	薦	456・12456・1456
4127	詮	456・1345・246
4128	賎	456・12456・1245
4129	践	456・12456・3
412a	選	456・12456・124
412b	遷	456・12456・136
412c	銭	456・12456・123
412d	銑	456・12456・1234
412e	閃	456・1345・16
412f	鮮	456・1345・1
4130	前	456・2356・124
4131	善	456・2356・345
4132	漸	456・2356・156
4133	然	456・2356・3
4134	全	456・2356・1356
4135	禅	456・2356・1256
4136	繕	456・2356・1345
4137	膳	456・2356・145
4138	糎	456・125・246
4139	噌	56・456・245
413a	塑	56・456・1235
413b	岨	56・456・34
413c	措	56・456・124
413d	曾	235・56・456・123
413e	曽	56・456・123
413f	楚	56・456・126
4140	狙	56・456・1246
4141	疏	235・56・456・1236
4142	疎	56・456・2345
4143	礎	56・456・12
4144	祖	56・456・1256
4145	租	56・456・234
4146	粗	56・456・1
4147	素	56・456・1456
4148	組	56・456・146
4149	蘇	56・456・12456
414a	訴	56・456・14
414b	阻	56・456・136
414c	遡	235・56・456・136
414d	鼠	56・456・1234
414e	僧	46・2456・123
414f	創	456・2456・125
4150	双	46・2456・1346
4151	叢	46・14・1356
4152	倉	46・2456・15
4153	喪	46・2456・23456
4154	壮	46・14・15
4155	奏	46・2456・16
4156	爽	46・14・24
4157	宋	46・2456・14
4158	層	46・2456・1234
4159	匝	235・46・2456・136
415a	惣	46・2456・245
415b	想	46・2456・246
415c	捜	46・2456・156
415d	掃	46・14・136
415e	挿	46・14・156
415f	掻	46・14・124
4160	操	46・2456・124
4161	早	46・2456・34
4162	曹	46・14・1236
4163	巣	46・2456・1456
4164	槍	46・14・126
4165	槽	46・2456・126
4166	漕	46・14・1456
4167	燥	46・2456・1236
4168	争	46・2456・2456
4169	痩	46・14・34
416a	相	46・2456・1
416b	窓	46・2456・1356
416c	糟	46・2456・123456
416d	総	46・2456・12
416e	綜	46・14・12
416f	聡	46・2456・13
4170	草	46・2456・146
4171	荘	46・2456・12456
4172	葬	46・2456・2346
4173	蒼	46・14・12456
4174	藻	46・14・23456
4175	装	46・2456・345
4176	走	46・2456・136
4177	送	46・2456・24
4178	遭	46・14・1
4179	鎗	46・14・16
417a	霜	46・2456・1256
417b	騒	46・2456・3
417c	像	46・356・123
417d	増	46・356・1356
417e	憎	46・356・146
4221	臓	46・356・145
4222	蔵	46・356・15
4223	贈	46・356・24
4224	造	46・356・1345
4225	促	256・2456・14
4226	側	256・2456・16
4227	則	256・2456・125
4228	即	256・2456・134
4229	息	256・2456・12
422a	捉	256・2456・124
422b	束	256・2456・135
422c	測	256・2456・136
422d	足	256・2456・1
422e	速	256・2456・34
422f	俗	256・356・123
4230	属	256・356・1234
4231	賊	256・356・1245
4232	族	256・356・2346
4233	続	256・356・1345
4234	卒	26・2456・245
4235	袖	26・346・2456
4236	其	256・126・1235
4237	揃	456・12456・12345
4238	存	456・2456・246
4239	孫	456・2456・1356
423a	尊	456・2456・2345
423b	損	456・2456・2456
423c	村	456・2456・13456
423d	遜	456・2456・136
423e	他	6・46・123
423f	多	6・46・24
4240	太	46・135・1346
4241	汰	6・46・156
4242	詑	6・46・13
4243	唾	56・4・245
4244	堕	56・4・1235
4245	妥	56・4・24
4246	惰	56・4・125
4247	打	56・4・14
4248	柁	56・4・23456
4249	舵	56・4・1346
424a	楕	56・4・126
424b	陀	56・4・134
424c	駄	56・4・1356
424d	騨	235・56・4・14
424e	体	46・135・15
424f	堆	46・135・1235
4250	対	46・135・3
4251	耐	46・135・135
4252	岱	46・135・34
4253	帯	46・135・24
4254	待	46・135・1356
4255	怠	46・135・13
4256	態	46・135・246
4257	戴	46・135・2346
4258	替	46・135・1236
4259	泰	46・135・12356
425a	滞	46・135・2345
425b	胎	46・135・145
425c	腿	46・135・123
425d	苔	46・135・146
425e	袋	46・135・245
425f	貸	46・135・16
4260	退	46・135・1256
4261	逮	46・135・136
4262	隊	46・135・134
4263	黛	235・46・135・146
4264	鯛	46・1235・12346
4265	代	46・4・123
4266	台	46・4・245
4267	大	46・4・24
4268	第	46・4・135
4269	醍	46・4・2345
426a	題	46・4・15
426b	鷹	235・46・24・125
426c	滝	46・245・135
426d	瀧	46・245・1456
426e	卓	256・135・245
426f	啄	256・135・146
4270	宅	256・135・14
4271	托	235・256・135・124
4272	択	256・135・12345
4273	拓	256・135・124
4274	沢	256・135・156
4275	濯	256・135・1456
4276	琢	256・135・24
4277	託	256・135・13
4278	鐸	256・135・16
4279	濁	256・4・123
427a	諾	256・4・13
427b	茸	46・236・146
427c	凧	456・126・3
427d	蛸	46・1256・13456
427e	只	6・34・245
4321	叩	6・234・134
4322	但	235・456・135・1236
4323	達	26・135・136
4324	辰	456・1256・135
4325	奪	26・4・14
4326	脱	26・4・134
4327	巽	456・2456・1235
4328	竪	6・256・135
4329	辿	456・12345・14
432a	棚	256・234・126
432b	谷	256・246・135
432c	狸	6・15・1246
432d	鱈	26・12456・12346
432e	樽	456・2456・126
432f	誰	235・56・1456・13
4330	丹	456・135・3
4331	単	456・135・12
4332	嘆	456・135・13
4333	坦	456・135・1235
4334	担	456・135・123
4335	探	456・135・156
4336	旦	456・135・1236
4337	歎	456・135・1246
4338	淡	456・135・1
4339	湛	235・456・135・156
433a	炭	456・135・1456
433b	短	456・135・12356
433c	端	456・135・136
433d	箪	456・135・135
433e	綻	456・135・2345
433f	耽	235・456・135・13
4340	胆	456・135・145
4341	蛋	456・135・13456
4342	誕	456・135・246
4343	鍛	456・135・126
4344	団	456・4・123
4345	壇	456・4・1235
4346	弾	456・4・1236
4347	断	456・4・135
4348	暖	456・4・1
4349	檀	456・4・126
434a	段	456・4・12
434b	男	456・4・24
434c	談	456・4・13
434d	値	6・456・1
434e	知	6・456・1256
434f	地	56・236・1235
4350	弛	6・456・346
4351	恥	6・456・136
4352	智	6・456・1236
4353	池	6・456・12
4354	痴	6・456・34
4355	稚	6・456・234
4356	置	6・456・24
4357	致	6・456・135
4358	蜘	6・456・13456
4359	遅	6・456・146
435a	馳	6・456・14
435b	築	256・1235・126
435c	畜	256・1235・1245
435d	竹	256・1235・135
435e	筑	256・1345・135
435f	蓄	256・1235・3
4360	逐	256・1235・136
4361	秩	26・1235・234
4362	窒	26・1235・1
4363	茶	6・135・146
4364	嫡	6・1235・24
4365	着	6・1235・1345
4366	中	6・1345・13
4367	仲	6・1345・16
4368	宙	6・1345・14
4369	忠	6・1345・245
436a	抽	6・1345・124
436b	昼	6・1345・1236
436c	柱	6・1345・136
436d	注	6・1345・2456
436e	虫	6・1345・13456
436f	衷	6・1345・246
4370	註	235・6・1345・13
4371	酎	6・1345・2345
4372	鋳	6・1345・12
4373	駐	6・1345・1356
4374	樗	6・2345・126
4375	瀦	6・2345・156
4376	猪	6・2345・1246
4377	苧	6・2345・146
4378	著	6・2345・12
4379	貯	6・2345・1245
437a	丁	46・1235・3
437b	兆	46・1235・126
437c	凋	46・1235・123
437d	喋	26・35・245
437e	寵	46・1235・14
4421	帖	235・46・1235・136
4422	帳	26・35・136
4423	庁	46・1235・1234
4424	弔	46・1235・15
4425	張	46・1235・136
4426	彫	46・1235・2346
4427	徴	46・1235・234
4428	懲	26・35・246
4429	挑	26・35・12
442a	暢	46・1235・1236
442b	朝	46・1235・1
442c	潮	26・35・1256
442d	牒	46・1235・135
442e	町	46・1235・1356
442f	眺	26・35・13
4430	聴	26・35・126
4431	脹	26・35・145
4432	腸	46・1235・145
4433	蝶	46・1235・13456
4434	調	46・1235・1256
4435	諜	235・46・1235・13
4436	超	46・1235・246
4437	跳	26・35・2345
4438	銚	46・1235・16
4439	長	46・1235・13
443a	頂	46・1235・12
443b	鳥	46・1235・2345
443c	勅	6・12345・1235
443d	捗	6・12345・124
443e	直	6・12345・13
443f	朕	456・1235・145
4440	沈	456・1235・1256
4441	珍	456・1235・123456
4442	賃	456・1235・1245
4443	鎮	456・1235・16
4444	陳	456・1235・134
4445	津	456・1256・1345
4446	墜	26・1345・1235
4447	椎	26・1345・126
4448	槌	26・1345・23456
4449	追	26・1345・24
444a	鎚	26・1345・16
444b	痛	46・1345・12
444c	通	46・1345・2345
444d	塚	46・1235・1345
444e	栂	56・56・126
444f	掴	256・14・12345
4450	槻	235・56・126・126
4451	佃	456・5・123
4452	漬	26・134・1345
4453	柘	6・156・126
4454	辻	456・346・136
4455	蔦	46・1235・146
4456	綴	26・12345・12
4457	鍔	256・2・16
4458	椿	456・1235・23456
4459	潰	46・16・156
445a	坪	46・12346・1345
445b	壷	56・246・12
445c	嬬	6・256・24
445d	紬	235・6・1345・2345
445e	爪	46・2456・1345
445f	吊	46・1235・245
4460	釣	26・35・1345
4461	鶴	256・16・2345
4462	亭	6・123456・13
4463	低	46・12345・1236
4464	停	6・123456・123
4465	偵	6・123456・1236
4466	剃	46・12345・125
4467	貞	46・12345・1245
4468	呈	46・12345・245
4469	堤	46・12345・1345
446a	定	46・12345・156
446b	帝	46・12345・136
446c	底	46・12345・2456
446d	庭	46・12345・123
446e	廷	46・12345・1
446f	弟	46・12345・24
4470	悌	6・123456・125
4471	抵	6・123456・124
4472	挺	46・12345・12345
4473	提	46・12345・124
4474	梯	46・12345・126
4475	汀	6・123456・156
4476	碇	46・12345・12
4477	禎	6・123456・1256
4478	程	46・12345・2346
4479	締	46・12345・1256
447a	艇	46・12345・1346
447b	訂	46・12345・13
447c	諦	46・12345・246
447d	蹄	46・12345・3
447e	逓	6・123456・136
4521	邸	46・12345・134
4522	鄭	6・123456・134
4523	釘	6・123456・16
4524	鼎	46・12345・16
4525	泥	46・5・245
4526	摘	256・12345・1345
4527	擢	256・12345・124
4528	敵	256・12345・234
4529	滴	256・12345・1256
452a	的	256・12345・1356
452b	笛	256・12345・1346
452c	適	256・12345・136
452d	鏑	256・12345・16
452e	溺	256・5・156
452f	哲	26・12345・245
4530	徹	26・12345・234
4531	撤	26・12345・124
4532	轍	26・12345・346
4533	迭	26・12345・136
4534	鉄	26・12345・16
4535	典	456・12345・136
4536	填	456・12345・1235
4537	天	456・12345・1
4538	展	456・12345・1234
4539	店	456・12345・12356
453a	添	456・12345・2456
453b	纏	456・12345・12
453c	甜	456・12345・1256
453d	貼	456・12345・1245
453e	転	456・12345・246
453f	顛	456・12345・15
4540	点	456・12345・3
4541	伝	456・5・1345
4542	殿	456・5・2345
4543	澱	456・5・156
4544	田	456・5・135
4545	電	456・5・12
4546	兎	6・23456・1236
4547	吐	6・23456・136
4548	堵	6・23456・1235
4549	塗	6・23456・134
454a	妬	6・23456・24
454b	屠	6・23456・1234
454c	徒	6・23456・234
454d	斗	6・23456・12
454e	杜	6・23456・126
454f	渡	6・23456・3
4550	登	46・2345・234
4551	菟	6・23456・146
4552	賭	6・23456・1245
4553	途	6・23456・14
4554	都	6・23456・12356
4555	鍍	6・23456・16
4556	砥	235・56・1256・12
4557	砺	46・1245・12
4558	努	26・6・1345
4559	度	26・6・135
455a	土	26・6・1235
455b	奴	26・6・24
455c	怒	26・6・12
455d	倒	46・2345・135
455e	党	256・1234・1
455f	冬	46・2345・1346
4560	凍	256・1234・246
4561	刀	46・2345・16
4562	唐	6・1234・16
4563	塔	46・2345・1235
4564	塘	6・1234・1235
4565	套	46・2345・15
4566	宕	256・1234・14
4567	島	46・2345・1256
4568	嶋	6・1234・34
4569	悼	256・1234・12
456a	投	46・2345・13
456b	搭	46・2345・124
456c	東	46・2345・1236
456d	桃	46・2345・23456
456e	梼	6・1234・126
456f	棟	46・2345・13456
4570	盗	46・2345・134
4571	淘	46・2345・156
4572	湯	46・2345・346
4573	涛	6・1234・156
4574	灯	256・1234・1236
4575	燈	256・1234・16
4576	当	46・2345・1
4577	痘	46・2345・34
4578	祷	6・1234・1256
4579	等	6・1234・1236
457a	答	46・2345・246
457b	筒	46・2345・1345
457c	糖	6・1234・246
457d	統	46・2345・12
457e	到	46・2345・125
4621	董	6・1234・146
4622	蕩	256・1234・146
4623	藤	256・1234・1346
4624	討	46・2345・14
4625	謄	6・1234・13
4626	豆	46・2345・1356
4627	踏	6・1234・1346
4628	逃	46・2345・123
4629	透	46・2345・1456
462a	鐙	46・2345・1234
462b	陶	6・1234・134
462c	頭	6・1234・1
462d	騰	6・1234・14
462e	闘	6・1234・135
462f	働	46・6・136
4630	動	46・6・14
4631	同	46・6・24
4632	堂	46・6・1345
4633	導	46・6・1235
4634	憧	46・6・125
4635	撞	46・6・124
4636	洞	46・6・2346
4637	瞳	46・6・13
4638	童	46・6・3
4639	胴	46・6・145
463a	萄	46・6・146
463b	道	46・6・12356
463c	銅	46・6・16
463d	峠	46・236・2345
463e	鴇	256・234・125
463f	匿	256・2345・136
4640	得	256・2345・124
4641	徳	256・2345・234
4642	涜	256・2345・156
4643	特	256・2345・1
4644	督	256・2345・13
4645	禿	256・2345・126
4646	篤	256・2345・135
4647	毒	256・6・13
4648	独	256・6・1236
4649	読	256・6・345
464a	栃	456・1356・126
464b	橡	235・46・1256・126
464c	凸	26・2345・1
464d	突	26・2345・1345
464e	椴	456・4・23456
464f	届	46・16・1234
4650	鳶	456・124・125
4651	苫	456・12456・146
4652	寅	456・12・14
4653	酉	256・346・2345
4654	瀞	56・12456・156
4655	噸	456・2345・245
4656	屯	456・2345・1
4657	惇	456・2345・125
4658	敦	456・2345・234
4659	沌	456・2345・156
465a	豚	456・2345・135
465b	遁	456・2345・136
465c	頓	456・2345・15
465d	呑	456・6・245
465e	曇	456・6・146
465f	鈍	456・6・123
4660	奈	26・13・15
4661	那	26・13・134
4662	内	46・13・14
4663	乍	256・156・234
4664	凪	235・56・1256・3
4665	薙	6・456・12456
4666	謎	46・123456・246
4667	灘	456・4・156
4668	捺	235・26・13・124
4669	鍋	26・356・16
466a	楢	6・346・126
466b	馴	456・256・1356
466c	縄	46・236・13
466d	畷	26・12345・135
466e	南	456・13・12356
466f	楠	456・13・126
4670	軟	456・13・34
4671	難	456・13・16
4672	汝	6・356・156
4673	二	5・3456・12
4674	尼	6・123・1
4675	弐	6・123・3
4676	迩	6・123・136
4677	匂	56・146・1236
4678	賑	456・1256・1245
4679	肉	256・123・145
467a	虹	6・234・13456
467b	廿	456・346・2345
467c	日	26・123・1236
467d	乳	6・134・1235
467e	入	6・134・12
4721	如	6・356・245
4722	尿	46・123・1234
4723	韮	256・146・146
4724	任	456・123・1356
4725	妊	456・123・24
4726	忍	456・123・1256
4727	認	456・123・12356
4728	濡	6・256・1456
4729	禰	235・45・1234・1256
472a	祢	235・45・1234・123456
472b	寧	46・1234・14
472c	葱	235・46・14・146
472d	猫	46・3456・1234
472e	熱	26・1234・1
472f	年	456・1234・2345
4730	念	456・1234・246
4731	捻	456・1234・124
4732	撚	456・1234・12345
