5a2f	擯	235・245・1236・124
5a30	攬	235・245・15・124
5a31	擶	235・245・12456・12345
5a32	擴	235・145・16・124
5a33	擲	235・145・12345・124
5a34	擺	235・145・13・12345
5a35	攀	456・136・12345
5a36	擽	235・145・15・124
5a37	攘	235・125・236・12345
5a38	攜	235・125・1246・12345
5a39	攅	456・156・12345
5a3a	攤	235・2345・135・124
5a3b	攣	456・1245・124
5a3c	攫	235・1345・16・124
5a3d	攴	235・145・56・1356
5a3e	攵	235・145・56・234
5a3f	攷	235・125・246・1346
5a40	收	235・24・346・1346
5a41	攸	235・125・346・234
5a42	畋	235・245・5・135
5a43	效	235・24・234・1346
5a44	敖	235・125・35・234
5a45	敕	235・24・12345・234
5a46	敍	235・24・356・1356
5a47	敘	235・24・356・234
5a48	敞	235・125・1256・1346
5a49	敝	235・125・12346・234
5a4a	敲	235・125・246・1356
5a4b	數	235・125・1456・234
5a4c	斂	235・245・1245・234
5a4d	斃	235・125・12346・1346
5a4e	變	235・245・12346・234
5a4f	斛	235・145・246・12
5a50	斟	235・245・1256・12
5a51	斫	235・24・1256・24
5a52	斷	235・245・4・24
5a53	旃	235・245・1345・2346
5a54	旆	235・145・13・2346
5a55	旁	46・56・2346
5a56	旄	235・125・45・2346
5a57	旌	235・125・12456・2346
5a58	旒	235・24・145・2346
5a59	旛	235・245・136・2346
5a5a	旙	235・245・136・16
5a5b	无	235・24・13456・1456
5a5c	旡	235・1245・126・1456
5a5d	旱	235・245・16・1236
5a5e	杲	235・125・246・126
5a5f	昊	235・15・234・1236
5a60	昃	235・145・2456・1236
5a61	旻	235・245・3456・1236
5a62	杳	235・125・345・126
5a63	昵	235・15・236・1236
5a64	昶	235・125・1235・1236
5a65	昴	235・125・56・1236
5a66	昜	235・24・345・1236
5a67	晏	235・245・1・1236
5a68	晄	235・245・234・1236
5a69	晉	456・34・1236
5a6a	晁	235・15・35・1236
5a6b	晞	235・1245・126・1236
5a6c	晝	235・234・1345・1236
5a6d	晤	235・1245・35・1236
5a6e	晧	235・15・234・123
5a6f	晨	235・245・1256・123
5a70	晟	235・125・12456・1236
5a71	晢	235・15・12456・1236
5a72	晰	235・145・12456・1236
5a73	暃	235・145・1236・1236
5a74	暈	456・14・1236
5a75	暎	235・125・124・123
5a76	暉	235・145・126・1236
5a77	暄	235・245・1246・1236
5a78	暘	235・24・345・123
5a79	暝	235・125・123456・1236
5a7a	曁	235・12345・126・1236
5a7b	暹	235・2345・1345・1236
5a7c	曉	235・125・23・1236
5a7d	暾	235・245・2345・1236
5a7e	暼	235・4・12346・1236
5b21	曄	235・1235・345・1236
5b22	暸	235・125・125・1236
5b23	曖	235・125・1・1236
5b24	曚	235・125・23456・1236
5b25	曠	235・245・234・123
5b26	昿	235・1235・246・123
5b27	曦	235・15・23・1236
5b28	曩	235・125・234・1236
5b29	曰	235・15・124・1236
5b2a	曵	235・125・124・1236
5b2b	曷	235・15・16・1236
5b2c	朏	235・145・1236・1345
5b2d	朖	235・125・245・145
5b2e	朞	235・1245・126・145
5b2f	朦	235・125・23456・145
5b30	朧	235・1235・245・1345
5b31	霸	235・24・13・1
5b32	朮	235・15・256・126
5b33	朿	235・1245・1256・23456
5b34	朶	56・4・234
5b35	杁	235・15・136・126
5b36	朸	235・24・1245・126
5b37	朷	235・125・2345・126
5b38	杆	6・16・23456
5b39	杞	256・126・1245
5b3a	杠	235・125・246・23456
5b3b	杙	235・145・345・126
5b3c	杣	235・245・156・23456
5b3d	杤	235・245・1356・126
5b3e	枉	235・125・24・126
5b3f	杰	235・15・1246・126
5b40	枩	235・125・1256・126
5b41	杼	6・356・126
5b42	杪	235・125・3456・126
5b43	枌	235・245・13456・126
5b44	枋	235・145・234・23456
5b45	枦	235・15・245・126
5b46	枡	235・125・1256・23456
5b47	枅	235・125・1246・126
5b48	枷	235・1245・16・126
5b49	柯	235・1245・16・23456
5b4a	枴	235・125・16・126
5b4b	柬	235・245・16・23456
5b4c	枳	235・1245・126・23456
5b4d	柩	235・24・146・126
5b4e	枸	235・1245・146・126
5b4f	柤	235・1245・156・126
5b50	柞	235・145・156・126
5b51	柝	235・145・135・126
5b52	柢	235・125・12345・126
5b53	柮	235・15・2345・126
5b54	枹	235・125・13456・126
5b55	柎	235・125・13456・23456
5b56	柆	235・125・245・126
5b57	柧	235・1245・246・126
5b58	檜	235・125・16・23456
5b59	栞	235・24・16・126
5b5a	框	235・125・126・126
5b5b	栩	235・1245・146・23456
5b5c	桀	235・15・1246・23456
5b5d	桍	235・1245・246・23456
5b5e	栲	235・24・234・126
5b5f	桎	235・15・1256・126
5b60	梳	235・1245・456・23456
5b61	栫	235・245・2456・126
5b62	桙	235・24・14・126
5b63	档	235・125・2345・23456
5b64	桷	235・145・16・126
5b65	桿	235・24・16・23456
5b66	梟	235・125・126・23456
5b67	梏	235・145・246・126
5b68	梭	235・1245・156・23456
5b69	梔	235・15・134・126
5b6a	條	235・125・236・126
5b6b	梛	235・1245・4・23456
5b6c	梃	235・125・12345・23456
5b6d	檮	235・24・1234・126
5b6e	梹	235・245・3456・126
5b6f	桴	235・15・13456・126
5b70	梵	235・245・56・126
5b71	梠	235・24・245・126
5b72	梺	235・1245・356・126
5b73	椏	235・24・1・126
5b74	梍	235・125・24・23456
5b75	桾	235・245・146・126
5b76	椁	235・145・16・23456
5b77	棊	235・145・126・126
5b78	椈	235・145・12356・126
5b79	棘	6・1246・23456
5b7a	椢	235・1235・16・126
5b7b	椦	235・245・1246・23456
5b7c	棡	235・24・234・23456
5b7d	椌	235・15・234・126
5b7e	棍	235・245・246・126
5c21	棔	235・245・246・23456
5c22	棧	235・245・156・126
5c23	棕	235・24・1456・126
5c24	椶	235・24・1456・23456
5c25	椒	235・125・134・126
5c26	椄	235・15・12456・126
5c27	棗	235・125・2456・23456
5c28	棣	235・24・123456・126
5c29	椥	235・24・456・23456
5c2a	棹	235・24・1234・23456
5c2b	棠	235・145・1234・126
5c2c	棯	235・245・236・126
5c2d	椨	235・15・13456・23456
5c2e	椪	235・125・12346・126
5c2f	椚	235・245・23456・126
5c30	椣	235・245・12345・126
5c31	椡	235・145・1234・23456
5c32	棆	235・245・125・126
5c33	楹	235・125・124・126
5c34	楷	235・1235・16・23456
5c35	楜	235・12345・246・126
5c36	楸	235・24・346・126
5c37	楫	235・24・346・23456
5c38	楔	26・1246・234
5c39	楾	235・245・12456・126
5c3a	楮	235・24・2345・23456
5c3b	椹	235・245・1235・126
5c3c	楴	235・24・123456・23456
5c3d	椽	235・245・12345・23456
5c3e	楙	235・125・56・126
5c3f	椰	235・1245・34・126
5c40	楡	235・1245・346・126
5c41	楞	235・125・125・126
5c42	楝	235・245・1245・126
5c43	榁	235・15・1256・23456
5c44	楪	235・24・135・126
5c45	榲	235・15・24・126
5c46	榮	235・125・124・23456
5c47	槐	235・1256・16・126
5c48	榿	235・145・126・23456
5c49	槁	235・15・234・23456
5c4a	槓	456・234・23456
5c4b	榾	235・15・246・126
5c4c	槎	235・12345・156・126
5c4d	寨	235・125・156・126
5c4e	槊	235・145・156・23456
5c4f	槝	235・1235・2345・126
5c50	榻	235・1235・2345・23456
5c51	槃	235・245・136・126
5c52	榧	235・145・1236・126
5c53	樮	235・1245・356・23456
5c54	榑	235・1235・13456・126
5c55	榠	235・125・123456・126
5c56	榜	235・125・56・23456
5c57	榕	235・24・345・126
5c58	榴	235・24・145・126
5c59	槞	235・125・245・23456
5c5a	槨	235・145・14・126
5c5b	樂	235・145・15・126
5c5c	樛	235・24・146・23456
5c5d	槿	235・245・126・126
5c5e	權	235・145・1246・126
5c5f	槹	235・245・234・23456
5c60	槲	235・145・246・23456
5c61	槧	235・245・26・126
5c62	樅	235・125・34・126
5c63	榱	235・1245・1456・126
5c64	樞	235・125・1456・126
5c65	槭	235・145・12456・126
5c66	樔	235・125・14・126
5c67	槫	235・245・135・126
5c68	樊	235・245・136・23456
5c69	樒	235・15・12356・126
5c6a	櫁	235・15・12356・23456
5c6b	樣	235・125・345・23456
5c6c	樓	235・1235・245・126
5c6d	橄	6・16・234
5c6e	樌	235・245・356・23456
5c6f	橲	235・12345・126・126
5c70	樶	235・125・156・23456
5c71	橸	235・125・134・23456
5c72	橇	235・15・345・126
5c73	橢	235・12345・4・126
5c74	橙	235・234・1234・126
5c75	橦	235・234・1234・23456
5c76	橈	256・1234・126
5c77	樸	235・145・56・126
5c78	樢	235・145・56・23456
5c79	檐	235・245・124・126
5c7a	檍	235・125・12・126
5c7b	檠	235・125・1246・23456
5c7c	檄	235・145・235・126
5c7d	檢	235・245・1246・126
5c7e	檣	235・125・34・23456
5d21	檗	235・145・46・126
5d22	蘗	235・145・136・146
5d23	檻	235・2345・16・126
5d24	櫃	235・12345・126・23456
5d25	櫂	235・1345・1234・126
5d26	檸	235・125・6・23456
5d27	檳	235・245・3456・23456
5d28	檬	235・125・45・126
5d29	櫞	235・245・124・23456
5d2a	櫑	235・125・15・126
5d2b	櫟	235・145・1245・126
5d2c	檪	235・145・1245・23456
5d2d	櫚	235・15・245・23456
5d2e	櫪	235・1345・1245・126
5d2f	櫻	235・1235・24・126
5d30	欅	235・24・246・126
5d31	蘖	235・15・235・146
5d32	櫺	235・125・1245・126
5d33	欒	235・245・15・126
5d34	欖	456・15・23456
5d35	鬱	235・15・14・123456
5d36	欟	235・2345・16・23456
5d37	欸	235・125・1・1246
5d38	欷	235・1245・126・1246
5d39	盜	235・125・2345・15
5d3a	欹	235・24・12・16
5d3b	飮	235・245・12・135
5d3c	歇	15・1246・1246
5d3d	歃	235・125・2456・16
5d3e	歉	235・245・1246・1246
5d3f	歐	235・125・24・1246
5d40	歙	235・24・146・16
5d41	歔	235・24・246・1246
5d42	歛	235・24・16・1246
5d43	歟	235・1245・345・1246
5d44	歡	235・245・16・1246
5d45	歸	235・1245・126・2345
5d46	歹	235・125・135・345
5d47	歿	235・15・56・345
5d48	殀	235・125・345・345
5d49	殄	235・245・12345・345
5d4a	殃	235・125・24・345
5d4b	殍	235・125・1236・345
5d4c	殘	235・245・26・345
5d4d	殕	235・145・134・345
5d4e	殞	235・245・12・345
5d4f	殤	235・125・1256・345
5d50	殪	235・125・124・345
5d51	殫	235・245・135・12
5d52	殯	235・245・1236・345
5d53	殲	235・245・12456・345
5d54	殱	235・245・1345・345
5d55	殳	235・24・1456・12
5d56	殷	456・12・12
5d57	殼	256・16・12
5d58	毆	235・125・24・12
5d59	毋	235・1245・45・13
5d5a	毓	235・145・12・13
5d5b	毟	235・125・1256・1246
5d5c	毬	235・24・146・1246
5d5d	毫	46・35・1246
5d5e	毳	235・125・2356・1246
5d5f	毯	235・245・135・1246
5d60	麾	235・1245・126・1
5d61	氈	235・245・12456・23456
5d62	氓	235・125・56・14
5d63	气	235・1345・126・3
5d64	氛	235・245・13456・3
5d65	氤	235・245・12・3
5d66	氣	235・1245・126・3
5d67	汞	235・125・246・12356
5d68	汕	235・245・156・156
5d69	汢	235・24・23456・156
5d6a	汪	235・125・24・156
5d6b	沂	235・1245・126・156
5d6c	沍	235・1245・35・156
5d6d	沚	235・1245・1256・156
5d6e	沁	235・245・1256・156
5d6f	沛	235・145・13・156
5d70	汾	235・245・13456・156
5d71	汨	235・15・246・156
5d72	汳	235・245・12346・156
5d73	沒	235・15・56・156
5d74	沐	235・145・23456・156
5d75	泄	26・12456・156
5d76	泱	235・125・24・1456
5d77	泓	235・1235・24・156
5d78	沽	235・1245・246・156
5d79	泗	235・1245・1256・1456
5d7a	泅	235・24・346・156
5d7b	泝	235・1245・456・156
5d7c	沮	235・1245・456・1456
5d7d	沱	235・1245・4・156
5d7e	沾	235・245・12456・156
5e21	沺	235・245・12345・156
5e22	泛	235・245・136・156
5e23	泯	235・245・3456・156
5e24	泙	235・145・234・1456
5e25	泪	46・145・156
5e26	洟	235・125・12345・156
5e27	衍	235・245・124・234
5e28	洶	235・125・126・156
5e29	洫	235・24・1246・156
5e2a	洽	235・125・246・156
5e2b	洸	46・246・1456
5e2c	洙	235・24・1456・156
5e2d	洵	456・256・1345
5e2e	洳	235・24・356・156
5e2f	洒	235・24・156・156
5e30	洌	235・15・1245・156
5e31	浣	235・245・16・156
5e32	涓	235・245・1246・156
5e33	浤	235・24・234・156
5e34	浚	235・245・1456・1456
5e35	浹	235・125・1256・156
5e36	浙	235・15・12456・1456
5e37	涎	6・124・1456
5e38	涕	235・125・12345・1456
5e39	濤	235・24・1234・156
5e3a	涅	235・15・1234・156
5e3b	淹	235・245・124・156
5e3c	渕	235・245・124・1456
5e3d	渊	235・24・124・156
5e3e	涵	235・245・16・1456
5e3f	淇	235・145・126・156
5e40	淦	235・24・16・156
5e41	涸	235・1245・246・1456
5e42	淆	235・24・234・1456
5e43	淬	235・125・156・156
5e44	淞	235・125・1256・1456
5e45	淌	235・125・134・156
5e46	淨	235・125・236・156
5e47	淒	235・125・12456・156
5e48	淅	235・145・12456・156
5e49	淺	235・245・1345・156
5e4a	淙	235・125・2456・156
5e4b	淤	235・1245・345・156
5e4c	淕	235・145・125・156
5e4d	淪	235・245・125・156
5e4e	淮	235・125・3・156
5e4f	渭	235・24・12・156
5e50	湮	235・245・12・1456
5e51	渮	235・1245・16・156
5e52	渙	235・24・16・1456
5e53	湲	235・24・124・1456
5e54	湟	235・15・234・156
5e55	渾	235・245・246・156
5e56	渣	235・1245・156・1456
5e57	湫	235・24・346・1456
5e58	渫	235・135・12456・156
5e59	湶	235・245・1345・1456
5e5a	湍	235・245・135・156
5e5b	渟	235・24・123456・156
5e5c	湃	235・145・13・1456
5e5d	渺	235・125・3456・156
5e5e	湎	235・245・123456・156
5e5f	渤	235・15・56・1456
5e60	滿	235・245・1356・156
5e61	渝	235・1245・346・156
5e62	游	235・125・346・156
5e63	溂	235・15・134・156
5e64	溪	235・1245・1246・156
5e65	溘	235・15・234・1456
5e66	滉	235・245・234・156
5e67	溷	456・246・156
5e68	滓	235・15・134・1456
5e69	溽	235・24・2356・156
5e6a	溯	235・12345・456・156
5e6b	滄	235・125・2456・1456
5e6c	溲	235・15・346・156
5e6d	滔	235・125・2345・156
5e6e	滕	235・125・2345・12356
5e6f	溏	235・125・2345・1456
5e70	溥	235・125・13456・156
5e71	滂	235・125・56・156
5e72	溟	235・125・123456・156
5e73	潁	235・125・124・12356
5e74	漑	235・125・2・156
5e75	灌	235・245・356・156
5e76	滬	235・12345・246・156
5e77	滸	235・12345・246・1456
5e78	滾	235・2345・246・156
5e79	漿	46・1256・12356
5e7a	滲	456・1256・156
5e7b	漱	235・125・14・156
5e7c	滯	235・125・135・156
5e7d	漲	235・125・1235・156
5e7e	滌	235・145・5・156
5f21	漾	235・125・345・156
5f22	漓	235・24・15・156
5f23	滷	235・15・245・156
5f24	澆	235・125・23・156
5f25	潺	235・2345・12456・156
5f26	潸	235・245・156・1456
5f27	澁	235・245・346・156
5f28	澀	256・1456・1456
5f29	潯	235・245・236・156
5f2a	潛	235・2345・12456・1456
5f2b	濳	235・2345・1345・156
5f2c	潭	235・245・135・1456
5f2d	澂	235・125・1235・1456
5f2e	潼	235・125・6・156
5f2f	潘	235・245・136・1456
5f30	澎	235・15・2346・156
5f31	澑	235・24・145・156
5f32	濂	235・245・1245・156
5f33	潦	235・125・245・156
5f34	澳	235・1235・24・1456
5f35	澣	235・245・356・1456
5f36	澡	235・125・14・1456
5f37	澤	235・145・135・156
5f38	澹	235・2345・135・156
5f39	濆	235・245・13456・1456
5f3a	澪	235・125・1245・156
5f3b	濟	235・125・156・1456
5f3c	濕	235・15・1256・156
5f3d	濬	235・2345・1456・156
5f3e	濔	235・125・5・156
5f3f	濘	235・125・1234・156
5f40	濱	235・245・1236・156
5f41	濮	235・145・56・156
5f42	濛	235・125・23456・156
5f43	瀉	6・156・16
5f44	瀋	235・245・134・156
5f45	濺	235・2345・1345・1456
5f46	瀑	235・145・46・156
5f47	瀁	235・125・345・1456
5f48	瀏	235・24・145・1456
5f49	濾	26・245・156
5f4a	瀛	235・125・124・156
5f4b	瀚	235・2345・16・156
5f4c	潴	235・24・2345・156
5f4d	瀝	256・1245・156
5f4e	瀘	235・15・245・1456
5f4f	瀟	235・125・34・156
5f50	瀰	256・3456・156
5f51	瀾	235・245・15・156
5f52	瀲	235・245・1245・1456
5f53	灑	235・1235・156・156
5f54	灣	235・245・3・156
5f55	炙	6・1256・3
5f56	炒	235・125・2456・1236
5f57	炯	235・125・1246・1236
5f58	烱	235・125・1246・16
5f59	炬	235・24・246・1236
5f5a	炸	235・145・156・1236
5f5b	炳	235・125・12346・1236
5f5c	炮	235・145・234・1236
5f5d	烟	235・245・124・16
5f5e	烋	235・125・246・345
5f5f	烝	235・125・236・345
5f60	烙	235・145・15・1236
5f61	焉	235・24・124・3
5f62	烽	235・15・2346・1236
5f63	焜	235・245・246・1236
5f64	焙	235・15・2346・16
5f65	煥	235・24・16・1236
5f66	煕	235・145・126・3
5f67	熈	235・12345・126・3
5f68	煦	235・1245・146・3
5f69	煢	235・1245・1246・1236
5f6a	煌	235・1235・246・1236
5f6b	煖	235・245・4・16
5f6c	煬	235・125・345・16
5f6d	熏	235・245・146・345
5f6e	燻	235・245・146・16
5f6f	熄	235・145・2456・16
5f70	熕	235・234・234・1236
5f71	熨	46・12・1236
5f72	熬	235・125・35・3
5f73	燗	456・16・1236
5f74	熹	235・12345・126・345
5f75	熾	235・15・134・1236
5f76	燒	235・125・134・1236
5f77	燉	235・245・2345・16
5f78	燔	235・245・136・1236
5f79	燎	235・125・125・16
5f7a	燠	235・145・12・1236
5f7b	燬	235・1245・126・16
5f7c	燧	26・1345・1236
5f7d	燵	235・15・135・1236
5f7e	燼	235・245・236・16
6021	燹	235・245・1345・16
6022	燿	235・24・345・16
6023	爍	235・24・1256・1236
6024	爐	235・15・245・1236
6025	爛	456・15・1236
6026	爨	235・245・156・1236
6027	爭	235・125・14・1345
6028	爬	235・24・13・1345
6029	爰	235・245・124・1345
602a	爲	235・24・12・1345
602b	爻	235・125・246・123456
602c	爼	235・1245・456・123456
602d	爿	235・125・1256・15
602e	牀	235・125・1256・14
602f	牆	235・125・34・14
6030	牋	235・2345・12456・16
6031	牘	235・145・2345・16
6032	牴	235・125・12345・1
6033	牾	235・1245・35・1
6034	犂	235・24・15・1
6035	犁	235・24・15・14
6036	犇	235・245・2346・1
6037	犒	235・125・246・1
6038	犖	235・145・15・1
6039	犢	256・2345・14
603a	犧	235・145・23・1
603b	犹	235・125・346・1246
603c	犲	235・125・156・1246
603d	狃	235・245・346・1246
603e	狆	235・24・1345・234
603f	狄	235・145・12345・1246
6040	狎	235・125・246・1246
6041	狒	235・145・1236・1246
6042	狢	235・145・16・1246
6043	狠	235・245・246・1246
6044	狡	235・24・234・234
6045	狹	235・125・126・234
6046	狷	235・245・1246・234
6047	倏	235・145・1456・12
6048	猗	235・24・12・234
6049	猊	235・125・235・1246
604a	猜	235・125・156・234
604b	猖	235・125・1256・234
604c	猝	235・15・2456・1246
604d	猴	235・15・234・234
604e	猯	235・245・135・234
604f	猩	235・125・134・1246
6050	猥	235・125・3・1246
6051	猾	235・15・16・1246
6052	獎	235・125・1256・12
6053	獏	235・145・46・1246
6054	默	235・145・23456・146
6055	獗	235・15・1246・234
6056	獪	235・125・16・1246
6057	獨	235・145・6・1246
6058	獰	235・125・6・1246
6059	獸	235・245・346・134
605a	獵	235・125・125・1246
605b	獻	235・145・1246・12
605c	獺	235・15・4・1246
605d	珈	235・1245・16・24
605e	玳	235・125・135・24
605f	珎	235・245・1235・24
6060	玻	235・24・13・24
6061	珀	235・145・136・24
6062	珥	235・1245・236・24
6063	珮	235・145・13・24
6064	珞	235・145・15・24
6065	璢	235・24・145・24
6066	琅	235・125・245・24
6067	瑯	46・245・3
6068	琥	235・12345・246・24
6069	珸	235・1245・35・24
606a	琲	235・145・13・14
606b	琺	26・2346・24
606c	瑕	235・1245・16・14
606d	琿	235・245・246・24
606e	瑟	235・15・1256・24
606f	瑙	235・125・234・24
6070	瑁	235・125・56・24
6071	瑜	235・1245・346・24
6072	瑩	235・125・124・24
6073	瑰	235・1235・16・24
6074	瑣	235・1245・156・24
6075	瑪	235・1245・46・24
6076	瑶	235・125・345・14
6077	瑾	235・245・126・24
6078	璋	235・125・1256・24
6079	璞	235・145・136・14
607a	璧	235・145・12346・24
607b	瓊	235・1245・1246・24
607c	瓏	235・1235・245・24
607d	瓔	235・24・345・24
607e	珱	235・24・345・14
6121	瓠	235・1245・246・14
6122	瓣	235・245・456・125
6123	瓧	235・245・346・1346
6124	瓩	235・245・12456・1346
6125	瓮	235・125・24・1346
6126	瓲	235・245・2345・1346
6127	瓰	235・245・45・1346
6128	瓱	235・125・23456・1346
6129	瓸	235・24・3456・1346
612a	瓷	235・1245・1256・1346
612b	甄	235・245・1246・1346
612c	甃	235・15・346・1346
612d	甅	235・245・125・1346
612e	甌	235・1235・24・1346
612f	甎	235・245・1345・1346
6130	甍	235・125・56・1346
6131	甕	235・1235・24・16
6132	甓	235・145・12346・1346
6133	甞	235・125・134・1356
6134	甦	235・1245・456・126
6135	甬	235・24・345・1235
6136	甼	235・125・1235・135
6137	畄	235・24・145・135
6138	畍	235・125・16・135
6139	畊	235・125・246・1245
613a	畉	235・125・13456・135
613b	畛	235・245・1256・135
613c	畆	235・1245・2346・1245
613d	畚	235・245・2346・135
613e	畩	235・24・12・135
613f	畤	235・1245・236・135
6140	畧	235・24・125・135
6141	畫	235・1245・2・135
6142	畭	235・1245・345・1245
6143	畸	56・126・1245
6144	當	235・125・2345・1245
6145	疆	235・125・126・1245
6146	疇	235・24・1345・135
6147	畴	235・24・1345・1245
6148	疊	235・245・345・135
6149	疉	235・125・236・135
614a	疂	235・125・236・1245
614b	疔	235・125・1235・34
614c	疚	235・24・146・1245
614d	疝	456・12456・34
614e	疥	235・125・16・1245
614f	疣	46・346・34
6150	痂	56・16・34
6151	疳	235・24・16・34
6152	痃	235・245・1246・1245
6153	疵	235・15・134・34
6154	疽	56・456・1245
6155	疸	456・135・34
6156	疼	235・24・1234・1245
6157	疱	256・234・1245
6158	痍	235・24・12・34
6159	痊	235・245・1345・34
615a	痒	46・345・1245
615b	痙	46・1246・34
615c	痣	235・24・34・34
615d	痞	256・1236・234
615e	痾	235・24・1・34
615f	痿	46・12・34
6160	痼	235・1245・246・34
6161	瘁	235・1245・1456・34
6162	痰	456・135・1245
6163	痺	256・1236・245
6164	痲	235・24・1356・34
6165	痳	235・245・125・34
6166	瘋	235・145・134・34
6167	瘍	6・345・34
6168	瘉	235・1245・346・34
6169	瘟	235・245・24・34
616a	瘧	6・56・34
616b	瘠	256・12456・34
616c	瘡	46・2456・1245
616d	瘢	456・136・34
616e	瘤	6・145・1245
616f	瘴	235・125・1256・1245
6170	瘰	235・125・145・34
6171	瘻	46・245・34
6172	癇	456・16・34
6173	癈	235・145・13・34
6174	癆	46・245・1245
6175	癜	235・2345・12345・34
6176	癘	235・125・1245・34
6177	癡	235・24・456・34
6178	癢	235・24・345・34
6179	癨	235・145・16・34
617a	癩	46・15・34
617b	癪	235・24・1256・34
617c	癧	235・145・1245・34
617d	癬	456・1345・34
617e	癰	6・345・1245
6221	癲	456・12345・34
6222	癶	235・15・136・1345
6223	癸	256・126・1345
6224	發	235・15・136・1
6225	皀	235・15・345・245
6226	皃	235・125・56・245
6227	皈	235・1245・126・1256
6228	皋	235・245・234・1256
6229	皎	235・15・234・1256
622a	皖	235・245・16・1256
622b	皓	456・234・245
622c	皙	235・145・12456・1256
622d	皚	235・125・2・245
622e	皰	235・145・234・3
622f	皴	235・245・1456・3
6230	皸	235・245・146・3
6231	皹	256・126・1236
6232	皺	46・1456・3
6233	盂	235・24・14・15
6234	盍	235・125・246・15
6235	盖	235・125・2・15
6236	盒	235・125・35・15
6237	盞	235・245・156・15
6238	盡	235・245・236・15
6239	盥	235・24・16・15
623a	盧	235・15・245・15
623b	盪	6・1234・15
623c	蘯	235・125・2345・146
623d	盻	235・125・1246・13
623e	眈	235・245・135・123456
623f	眇	235・125・3456・13
6240	眄	235・245・456・123456
6241	眩	456・235・123456
6242	眤	235・24・12・123456
6243	眞	235・245・1256・123456
6244	眥	235・1245・1256・13
6245	眦	235・15・134・13
6246	眛	235・125・46・13
6247	眷	235・245・1246・123456
6248	眸	46・56・123456
6249	睇	235・125・12345・123456
624a	睚	235・125・2・13
624b	睨	235・125・235・13
624c	睫	235・125・1256・123456
624d	睛	46・12456・123456
624e	睥	235・125・12346・123456
624f	睿	235・125・124・13
6250	睾	235・24・234・123456
6251	睹	235・24・23456・13
6252	瞎	235・15・16・13
6253	瞋	235・245・134・123456
6254	瞑	456・123456・13
6255	瞠	235・125・6・13
6256	瞞	235・245・1356・123456
6257	瞰	235・245・16・123456
6258	瞶	235・1245・126・13
6259	瞹	235・125・1・13
625a	瞿	6・345・13
625b	瞼	456・1246・123456
625c	瞽	235・1245・246・13
625d	瞻	235・245・12456・123456
625e	矇	235・125・23456・13
625f	矍	235・145・16・13
6260	矗	235・145・1235・13
6261	矚	235・24・12456・123456
6262	矜	235・125・126・2346
6263	矣	235・24・12・1256
6264	矮	235・125・3・34
6265	矼	235・125・246・12
6266	砌	235・125・12456・12
6267	砒	235・145・1236・12
6268	礦	235・24・234・12
6269	砠	235・1245・456・12
626a	礪	235・125・1245・12
626b	硅	235・125・1246・1256
626c	碎	235・125・156・1256
626d	硴	235・1245・16・12
626e	碆	235・24・13・12
626f	硼	235・145・234・12
6270	碚	235・145・13・12
6271	碌	235・145・245・12
6272	碣	235・15・1246・12
6273	碵	235・125・12345・1256
6274	碪	235・245・1235・12
6275	碯	235・125・234・12
6276	磑	235・125・2・1256
6277	磆	235・15・16・12
6278	磋	235・1245・156・12
6279	磔	235・145・135・12
627a	碾	235・245・12345・1256
627b	碼	235・24・1356・12
627c	磅	235・145・234・1256
627d	磊	235・125・15・12
627e	磬	235・1245・1246・1256
6321	磧	235・145・12456・12
6322	磚	235・245・1345・1256
6323	磽	235・125・246・1256
6324	磴	235・145・1234・12
6325	礇	235・145・12・12
6326	礒	235・15・23・12
6327	礑	235・145・1234・1256
6328	礙	235・125・2・12
6329	礬	456・46・1256
632a	礫	235・145・1245・12
632b	祀	235・1245・1256・1256
632c	祠	235・1245・1256・123456
632d	祗	235・15・134・1256
632e	祟	235・12345・1456・1256
632f	祚	235・1245・456・1256
6330	祕	235・145・1236・1256
6331	祓	235・15・1346・1256
6332	祺	235・145・126・1256
6333	祿	235・145・245・123456
6334	禊	235・125・1246・123456
6335	禝	235・24・12456・1256
6336	禧	235・145・126・123456
6337	齋	235・125・156・34
6338	禪	235・245・2356・1256
6339	禮	235・125・1245・1256
633a	禳	235・125・236・1256
633b	禹	6・14・13456
633c	禺	235・1245・25・13456
633d	秉	235・1245・12346・234
633e	秕	235・145・1236・234
633f	秧	235・1235・24・234
6340	秬	235・24・246・234
6341	秡	235・15・136・234
6342	秣	235・15・1356・234
6343	稈	235・24・16・234
6344	稍	235・125・34・234
6345	稘	235・1245・126・234
6346	稙	235・24・12345・126
6347	稠	235・24・1345・126
6348	稟	235・245・1236・234
6349	禀	235・245・1236・1256
634a	稱	235・125・134・234
634b	稻	235・24・1234・234
634c	稾	235・125・246・234
634d	稷	235・24・12456・234
634e	穃	235・1235・345・234
634f	穗	235・1245・1456・234
6350	穉	235・24・456・234
6351	穡	235・24・12456・126
6352	穢	235・125・3・234
6353	穩	235・245・24・234
6354	龝	235・24・346・234
6355	穰	235・245・345・234
6356	穹	235・24・146・1
6357	穽	235・125・12456・1
6358	窈	235・125・345・1
6359	窗	235・1235・2456・1
635a	窕	235・125・1235・1
635b	窘	235・245・126・1
635c	窖	235・24・234・1
635d	窩	26・356・1
635e	竈	235・125・14・13
635f	窰	235・125・345・13
6360	窶	235・1245・146・1
6361	竅	26・345・1
